time,healthy_machines,working_machines,spare_machines,busy_repairers,repair_queue,event
27897.563851814935,12,10,2,1,0,failure
27897.758502556415,13,10,3,0,0,repair_complete
27927.46572550936,12,10,2,1,0,failure
27927.62349771357,13,10,3,0,0,repair_complete
27932.262515309616,12,10,2,1,0,failure
27933.40195927921,13,10,3,0,0,repair_complete
27942.333859999602,12,10,2,1,0,failure
27943.81612519714,13,10,3,0,0,repair_complete
27948.92100943722,12,10,2,1,0,failure
27948.958560924973,13,10,3,0,0,repair_complete
27949.081131045074,12,10,2,1,0,failure
27950.594193858848,13,10,3,0,0,repair_complete
27951.960566040376,12,10,2,1,0,failure
27954.235914247278,11,10,1,2,0,failure
27954.58330956101,12,10,2,1,0,repair_complete
27954.67104054643,13,10,3,0,0,repair_complete
27963.402707963774,12,10,2,1,0,failure
27964.74947447841,13,10,3,0,0,repair_complete
27969.899476949835,12,10,2,1,0,failure
27970.226089316235,13,10,3,0,0,repair_complete
27972.713163353852,12,10,2,1,0,failure
27973.84608085468,13,10,3,0,0,repair_complete
27991.85497461814,12,10,2,1,0,failure
27991.89841070075,13,10,3,0,0,repair_complete
28020.871994527297,12,10,2,1,0,failure
28023.92582931531,13,10,3,0,0,repair_complete
28068.17310627222,12,10,2,1,0,failure
28070.30968109941,13,10,3,0,0,repair_complete
28086.73270773393,12,10,2,1,0,failure
28088.00850666612,13,10,3,0,0,repair_complete
28092.868122534346,12,10,2,1,0,failure
28095.00798860214,13,10,3,0,0,repair_complete
28095.849557288086,12,10,2,1,0,failure
28096.51392754673,13,10,3,0,0,repair_complete
28098.515940694924,12,10,2,1,0,failure
28099.259201518424,13,10,3,0,0,repair_complete
28099.450370012408,12,10,2,1,0,failure
28099.53031076211,11,10,1,2,0,failure
28099.64599690719,12,10,2,1,0,repair_complete
28100.363186170125,13,10,3,0,0,repair_complete
28103.14182921897,12,10,2,1,0,failure
28104.70438280194,13,10,3,0,0,repair_complete
28104.833231041765,12,10,2,1,0,failure
28104.835424851583,13,10,3,0,0,repair_complete
28113.830911600387,12,10,2,1,0,failure
28113.95956481279,13,10,3,0,0,repair_complete
28132.559551858627,12,10,2,1,0,failure
28133.924060574634,13,10,3,0,0,repair_complete
28136.146628482627,12,10,2,1,0,failure
28136.269755929472,13,10,3,0,0,repair_complete
28141.07994957856,12,10,2,1,0,failure
28141.356557273622,13,10,3,0,0,repair_complete
28169.367802780707,12,10,2,1,0,failure
28169.82441600277,13,10,3,0,0,repair_complete
28184.996392346133,12,10,2,1,0,failure
28186.124094003226,13,10,3,0,0,repair_complete
28189.27750931448,12,10,2,1,0,failure
28189.36437402995,13,10,3,0,0,repair_complete
28195.595583105878,12,10,2,1,0,failure
28195.752944050742,13,10,3,0,0,repair_complete
28199.44188667004,12,10,2,1,0,failure
28200.53620575317,13,10,3,0,0,repair_complete
28206.756858311073,12,10,2,1,0,failure
28207.201220872932,13,10,3,0,0,repair_complete
28208.438152743936,12,10,2,1,0,failure
28209.081397690166,13,10,3,0,0,repair_complete
28225.920985350276,12,10,2,1,0,failure
28228.459742070918,13,10,3,0,0,repair_complete
28234.434811329433,12,10,2,1,0,failure
28236.471636470353,13,10,3,0,0,repair_complete
28240.594842061168,12,10,2,1,0,failure
28241.224309493493,13,10,3,0,0,repair_complete
28253.66588219096,12,10,2,1,0,failure
28254.007612328565,11,10,1,2,0,failure
28255.702388123587,12,10,2,1,0,repair_complete
28256.61010036491,13,10,3,0,0,repair_complete
28261.86790901771,12,10,2,1,0,failure
28262.404982357173,13,10,3,0,0,repair_complete
28267.912517987144,12,10,2,1,0,failure
28267.994628142304,13,10,3,0,0,repair_complete
28277.313635756185,12,10,2,1,0,failure
28277.79742315713,11,10,1,2,0,failure
28278.318264141733,12,10,2,1,0,repair_complete
28279.007541116007,13,10,3,0,0,repair_complete
28292.817544094076,12,10,2,1,0,failure
28295.15745996331,13,10,3,0,0,repair_complete
28298.470123700332,12,10,2,1,0,failure
28298.629249132653,13,10,3,0,0,repair_complete
28306.887534010184,12,10,2,1,0,failure
28307.874455282345,13,10,3,0,0,repair_complete
28319.68381192725,12,10,2,1,0,failure
28320.32649424206,13,10,3,0,0,repair_complete
28323.98719310796,12,10,2,1,0,failure
28324.032703154597,13,10,3,0,0,repair_complete
28333.538651084375,12,10,2,1,0,failure
28334.31747411269,13,10,3,0,0,repair_complete
28334.95032275778,12,10,2,1,0,failure
28336.45485036721,13,10,3,0,0,repair_complete
28339.84969877923,12,10,2,1,0,failure
28339.921511596836,13,10,3,0,0,repair_complete
28344.887031752227,12,10,2,1,0,failure
28345.65102975273,13,10,3,0,0,repair_complete
28356.220760212007,12,10,2,1,0,failure
28356.693841542874,13,10,3,0,0,repair_complete
28370.520865073933,12,10,2,1,0,failure
28371.073275376908,13,10,3,0,0,repair_complete
28378.22536406725,12,10,2,1,0,failure
28378.24636104766,13,10,3,0,0,repair_complete
28387.208706610145,12,10,2,1,0,failure
28387.44121938241,13,10,3,0,0,repair_complete
28390.246128458246,12,10,2,1,0,failure
28391.318113909638,13,10,3,0,0,repair_complete
28405.49967125932,12,10,2,1,0,failure
28405.920874930594,13,10,3,0,0,repair_complete
28411.325761073345,12,10,2,1,0,failure
28413.634595036943,13,10,3,0,0,repair_complete
28420.52916571404,12,10,2,1,0,failure
28420.609827147142,13,10,3,0,0,repair_complete
28421.14386696892,12,10,2,1,0,failure
28422.02054348859,13,10,3,0,0,repair_complete
28423.294639410473,12,10,2,1,0,failure
28427.14295611416,13,10,3,0,0,repair_complete
28427.605219421108,12,10,2,1,0,failure
28428.537511019298,13,10,3,0,0,repair_complete
28433.76782018172,12,10,2,1,0,failure
28435.10393456073,13,10,3,0,0,repair_complete
28436.518279630764,12,10,2,1,0,failure
28437.49103712764,13,10,3,0,0,repair_complete
28443.78183225276,12,10,2,1,0,failure
28444.26440525148,11,10,1,2,0,failure
28444.35945506292,12,10,2,1,0,repair_complete
28445.546305522013,11,10,1,2,0,failure
28445.749135109898,12,10,2,1,0,repair_complete
28446.66435577478,13,10,3,0,0,repair_complete
28477.712876363035,12,10,2,1,0,failure
28479.126112199483,13,10,3,0,0,repair_complete
28483.898211974472,12,10,2,1,0,failure
28484.49373518957,13,10,3,0,0,repair_complete
28508.811358068764,12,10,2,1,0,failure
28512.41172286497,13,10,3,0,0,repair_complete
28513.222410666353,12,10,2,1,0,failure
28513.920209138134,13,10,3,0,0,repair_complete
28516.022849388464,12,10,2,1,0,failure
28516.24150803023,13,10,3,0,0,repair_complete
28530.489733555736,12,10,2,1,0,failure
28531.50160425612,13,10,3,0,0,repair_complete
28535.601167975496,12,10,2,1,0,failure
28536.97891734664,13,10,3,0,0,repair_complete
28541.376840449895,12,10,2,1,0,failure
28542.442001687185,13,10,3,0,0,repair_complete
28554.426742441796,12,10,2,1,0,failure
28554.67153028069,13,10,3,0,0,repair_complete
28564.492044919196,12,10,2,1,0,failure
28565.356823126447,13,10,3,0,0,repair_complete
28566.48564247398,12,10,2,1,0,failure
28566.763725442303,13,10,3,0,0,repair_complete
28568.224787620955,12,10,2,1,0,failure
28568.9061597802,13,10,3,0,0,repair_complete
28583.50829939503,12,10,2,1,0,failure
28585.238115650107,13,10,3,0,0,repair_complete
28588.572369870944,12,10,2,1,0,failure
28588.999352881532,13,10,3,0,0,repair_complete
28592.435010447865,12,10,2,1,0,failure
28593.41589710372,13,10,3,0,0,repair_complete
28604.88998344496,12,10,2,1,0,failure
28606.40003990556,11,10,1,2,0,failure
28607.01400358604,12,10,2,1,0,repair_complete
28608.202678506226,13,10,3,0,0,repair_complete
28610.394167176808,12,10,2,1,0,failure
28613.101673178702,13,10,3,0,0,repair_complete
28614.87007376359,12,10,2,1,0,failure
28616.717344330784,13,10,3,0,0,repair_complete
28620.03571351255,12,10,2,1,0,failure
28620.106526914115,13,10,3,0,0,repair_complete
28632.840726905706,12,10,2,1,0,failure
28633.672384455247,13,10,3,0,0,repair_complete
28650.38976486458,12,10,2,1,0,failure
28650.417424543124,13,10,3,0,0,repair_complete
28665.61474166325,12,10,2,1,0,failure
28668.92229650955,13,10,3,0,0,repair_complete
28672.782453777818,12,10,2,1,0,failure
28673.270384149622,13,10,3,0,0,repair_complete
28677.596708804747,12,10,2,1,0,failure
28677.835020633134,13,10,3,0,0,repair_complete
28691.036316712893,12,10,2,1,0,failure
28691.410825087893,13,10,3,0,0,repair_complete
28692.426719322113,12,10,2,1,0,failure
28693.35096343914,11,10,1,2,0,failure
28694.270383056042,12,10,2,1,0,repair_complete
28694.33603920902,13,10,3,0,0,repair_complete
28717.928995387363,12,10,2,1,0,failure
28724.14813176165,13,10,3,0,0,repair_complete
28734.191416265563,12,10,2,1,0,failure
28735.029899549983,11,10,1,2,0,failure
28735.66768750648,12,10,2,1,0,repair_complete
28736.844801920077,13,10,3,0,0,repair_complete
28744.211128588475,12,10,2,1,0,failure
28744.798023011168,13,10,3,0,0,repair_complete
28762.01517956642,12,10,2,1,0,failure
28762.949695375006,13,10,3,0,0,repair_complete
28764.098116910704,12,10,2,1,0,failure
28764.179702910078,13,10,3,0,0,repair_complete
28770.433937312,12,10,2,1,0,failure
28770.564478108132,13,10,3,0,0,repair_complete
28770.670338660446,12,10,2,1,0,failure
28771.081633197016,13,10,3,0,0,repair_complete
28777.784110910405,12,10,2,1,0,failure
28777.894777076483,13,10,3,0,0,repair_complete
28780.93383166048,12,10,2,1,0,failure
28781.76470437653,13,10,3,0,0,repair_complete
28786.341382189315,12,10,2,1,0,failure
28787.49854220429,13,10,3,0,0,repair_complete
28790.316236688504,12,10,2,1,0,failure
28790.772896900642,13,10,3,0,0,repair_complete
28792.096441599708,12,10,2,1,0,failure
28793.61081509963,13,10,3,0,0,repair_complete
28796.011118684488,12,10,2,1,0,failure
28796.492346281026,11,10,1,2,0,failure
28796.580019791694,12,10,2,1,0,repair_complete
28797.772983284056,11,10,1,2,0,failure
28798.22152112807,12,10,2,1,0,repair_complete
28801.071012208944,13,10,3,0,0,repair_complete
28803.583961495056,12,10,2,1,0,failure
28804.019104337433,13,10,3,0,0,repair_complete
28805.841886843053,12,10,2,1,0,failure
28806.95518944976,13,10,3,0,0,repair_complete
28822.20792397102,12,10,2,1,0,failure
28824.059080975083,13,10,3,0,0,repair_complete
28835.891202767343,12,10,2,1,0,failure
28836.104186662636,13,10,3,0,0,repair_complete
28840.000979930745,12,10,2,1,0,failure
28840.684500234358,13,10,3,0,0,repair_complete
28845.18518923691,12,10,2,1,0,failure
28846.57147284935,11,10,1,2,0,failure
28846.736696121512,12,10,2,1,0,repair_complete
28846.884641193046,13,10,3,0,0,repair_complete
28866.84394076862,12,10,2,1,0,failure
28867.182197409602,13,10,3,0,0,repair_complete
28868.38413065695,12,10,2,1,0,failure
28869.32813132882,13,10,3,0,0,repair_complete
28870.61234694768,12,10,2,1,0,failure
28871.361388546135,11,10,1,2,0,failure
28872.293839825314,12,10,2,1,0,repair_complete
28872.50011181882,13,10,3,0,0,repair_complete
28899.986362302305,12,10,2,1,0,failure
28901.951300233173,13,10,3,0,0,repair_complete
28903.82459758914,12,10,2,1,0,failure
28904.83487261187,13,10,3,0,0,repair_complete
28922.428132505564,12,10,2,1,0,failure
28925.18797693533,13,10,3,0,0,repair_complete
28930.08434207551,12,10,2,1,0,failure
28930.85469012839,13,10,3,0,0,repair_complete
28932.966959595327,12,10,2,1,0,failure
28934.22586923113,13,10,3,0,0,repair_complete
28941.47782166287,12,10,2,1,0,failure
28941.826535494485,13,10,3,0,0,repair_complete
28942.298614330808,12,10,2,1,0,failure
28942.800352352424,13,10,3,0,0,repair_complete
28949.952563130544,12,10,2,1,0,failure
28949.953125492677,13,10,3,0,0,repair_complete
28952.473337082512,12,10,2,1,0,failure
28953.930977692067,13,10,3,0,0,repair_complete
28954.567755026143,12,10,2,1,0,failure
28955.857829655477,13,10,3,0,0,repair_complete
28964.4683738618,12,10,2,1,0,failure
28965.13288347218,13,10,3,0,0,repair_complete
28969.639109314594,12,10,2,1,0,failure
28972.52062822186,13,10,3,0,0,repair_complete
28979.321983217997,12,10,2,1,0,failure
28979.5505826353,11,10,1,2,0,failure
28979.696703803875,12,10,2,1,0,repair_complete
28979.898631150823,13,10,3,0,0,repair_complete
29017.457606015854,12,10,2,1,0,failure
29017.796839263312,13,10,3,0,0,repair_complete
29029.15723259706,12,10,2,1,0,failure
29030.953525863726,11,10,1,2,0,failure
29031.130912117183,10,10,0,2,1,failure
29031.29614925844,11,10,1,2,0,repair_complete
29034.193325214408,12,10,2,1,0,repair_complete
29034.45522201646,13,10,3,0,0,repair_complete
29037.210783232702,12,10,2,1,0,failure
29037.385482601767,13,10,3,0,0,repair_complete
29038.599966008867,12,10,2,1,0,failure
29039.426282498327,13,10,3,0,0,repair_complete
29041.213226975466,12,10,2,1,0,failure
29041.313374384023,13,10,3,0,0,repair_complete
29045.099753694667,12,10,2,1,0,failure
29045.46718777589,13,10,3,0,0,repair_complete
29055.160137546634,12,10,2,1,0,failure
29059.14667649691,13,10,3,0,0,repair_complete
29061.604314672673,12,10,2,1,0,failure
29062.42649612894,13,10,3,0,0,repair_complete
29072.33169018517,12,10,2,1,0,failure
29073.536160375996,13,10,3,0,0,repair_complete
29082.83358064226,12,10,2,1,0,failure
29083.692124973284,13,10,3,0,0,repair_complete
29084.55496460364,12,10,2,1,0,failure
29084.756677239595,13,10,3,0,0,repair_complete
29087.39087537518,12,10,2,1,0,failure
29094.03184558537,13,10,3,0,0,repair_complete
29099.882883435883,12,10,2,1,0,failure
29100.08284538814,13,10,3,0,0,repair_complete
29123.07860623318,12,10,2,1,0,failure
29125.294047126423,13,10,3,0,0,repair_complete
29126.162787412144,12,10,2,1,0,failure
29126.318918054407,13,10,3,0,0,repair_complete
29128.378492409942,12,10,2,1,0,failure
29128.51872345741,11,10,1,2,0,failure
29128.575528878173,12,10,2,1,0,repair_complete
29129.651486250998,13,10,3,0,0,repair_complete
29131.260547675818,12,10,2,1,0,failure
29131.54887651674,13,10,3,0,0,repair_complete
29132.21571629362,12,10,2,1,0,failure
29132.246341009133,13,10,3,0,0,repair_complete
29136.550196633005,12,10,2,1,0,failure
29137.789786613906,13,10,3,0,0,repair_complete
29191.51561408565,12,10,2,1,0,failure
29191.658082765167,13,10,3,0,0,repair_complete
29196.018872655655,12,10,2,1,0,failure
29196.037548454082,13,10,3,0,0,repair_complete
29204.09572628728,12,10,2,1,0,failure
29206.96612598456,13,10,3,0,0,repair_complete
29225.718217121317,12,10,2,1,0,failure
29226.029582344774,13,10,3,0,0,repair_complete
29226.80829195432,12,10,2,1,0,failure
29228.24557275632,13,10,3,0,0,repair_complete
29232.398674064407,12,10,2,1,0,failure
29234.150956120884,13,10,3,0,0,repair_complete
29247.28375648761,12,10,2,1,0,failure
29247.516181108233,13,10,3,0,0,repair_complete
29251.095090516763,12,10,2,1,0,failure
29251.140499322137,13,10,3,0,0,repair_complete
29260.465357622666,12,10,2,1,0,failure
29261.01742568724,13,10,3,0,0,repair_complete
29262.099315575026,12,10,2,1,0,failure
29262.403263388762,13,10,3,0,0,repair_complete
29306.263852309574,12,10,2,1,0,failure
29308.614096549263,11,10,1,2,0,failure
29309.11285338012,12,10,2,1,0,repair_complete
29311.146179094354,13,10,3,0,0,repair_complete
29314.349089771647,12,10,2,1,0,failure
29316.21565340281,13,10,3,0,0,repair_complete
29330.572024185858,12,10,2,1,0,failure
29330.816657010888,13,10,3,0,0,repair_complete
29349.607441600503,12,10,2,1,0,failure
29350.027892271803,13,10,3,0,0,repair_complete
29363.796337028434,12,10,2,1,0,failure
29364.44595157181,13,10,3,0,0,repair_complete
29371.745366253497,12,10,2,1,0,failure
29373.732166677473,13,10,3,0,0,repair_complete
29375.76217732999,12,10,2,1,0,failure
29377.93886652208,13,10,3,0,0,repair_complete
29406.736287751137,12,10,2,1,0,failure
29407.25197215453,13,10,3,0,0,repair_complete
29424.104849151205,12,10,2,1,0,failure
29424.311796394722,13,10,3,0,0,repair_complete
29427.995084115693,12,10,2,1,0,failure
29431.650728432163,13,10,3,0,0,repair_complete
29432.90083579424,12,10,2,1,0,failure
29433.231647998986,11,10,1,2,0,failure
29433.28871229013,12,10,2,1,0,repair_complete
29435.32871588667,13,10,3,0,0,repair_complete
29440.194546274823,12,10,2,1,0,failure
29441.581668512958,13,10,3,0,0,repair_complete
29442.767098074,12,10,2,1,0,failure
29444.029584048763,13,10,3,0,0,repair_complete
29446.68833414201,12,10,2,1,0,failure
29446.794692842577,13,10,3,0,0,repair_complete
29447.247267700404,12,10,2,1,0,failure
29448.669196524945,13,10,3,0,0,repair_complete
29450.903991478346,12,10,2,1,0,failure
29451.890599926075,13,10,3,0,0,repair_complete
29453.805094168565,12,10,2,1,0,failure
29458.899754569244,13,10,3,0,0,repair_complete
29464.263907949677,12,10,2,1,0,failure
29464.86543328264,13,10,3,0,0,repair_complete
29477.512497782824,12,10,2,1,0,failure
29478.237276380652,13,10,3,0,0,repair_complete
29479.533941293284,12,10,2,1,0,failure
29479.689274394026,13,10,3,0,0,repair_complete
29482.196830247765,12,10,2,1,0,failure
29484.524404951662,13,10,3,0,0,repair_complete
29485.640120075135,12,10,2,1,0,failure
29487.42430965123,13,10,3,0,0,repair_complete
29488.24109816533,12,10,2,1,0,failure
29488.419433905827,11,10,1,2,0,failure
29488.56620152985,12,10,2,1,0,repair_complete
29489.02588436639,13,10,3,0,0,repair_complete
29496.796142782092,12,10,2,1,0,failure
29497.0278456252,13,10,3,0,0,repair_complete
29506.087739387818,12,10,2,1,0,failure
29506.47853660253,13,10,3,0,0,repair_complete
29518.476485714426,12,10,2,1,0,failure
29518.477556384805,13,10,3,0,0,repair_complete
29529.84026753732,12,10,2,1,0,failure
29530.370236042247,13,10,3,0,0,repair_complete
29559.149375253535,12,10,2,1,0,failure
29559.154944570873,13,10,3,0,0,repair_complete
29574.648409179208,12,10,2,1,0,failure
29574.922762376314,13,10,3,0,0,repair_complete
29585.350546757923,12,10,2,1,0,failure
29585.42785696715,13,10,3,0,0,repair_complete
29599.616194291295,12,10,2,1,0,failure
29601.05080260501,13,10,3,0,0,repair_complete
29601.68994543701,12,10,2,1,0,failure
29603.0538111707,13,10,3,0,0,repair_complete
29608.303339605576,12,10,2,1,0,failure
29608.996933473376,13,10,3,0,0,repair_complete
29611.10461643508,12,10,2,1,0,failure
29612.072851335055,11,10,1,2,0,failure
29612.23720336435,10,10,0,2,1,failure
29612.932402226746,11,10,1,2,0,repair_complete
29613.666277180957,12,10,2,1,0,repair_complete
29614.43924706577,13,10,3,0,0,repair_complete
29619.947720161963,12,10,2,1,0,failure
29620.154198540527,11,10,1,2,0,failure
29620.234791772586,12,10,2,1,0,repair_complete
29620.688808063987,13,10,3,0,0,repair_complete
29620.952337490064,12,10,2,1,0,failure
29622.000304338,13,10,3,0,0,repair_complete
29625.00018580112,12,10,2,1,0,failure
29625.388330999005,13,10,3,0,0,repair_complete
29660.99591430688,12,10,2,1,0,failure
29662.44840529594,13,10,3,0,0,repair_complete
29683.260933025223,12,10,2,1,0,failure
29684.127657682948,13,10,3,0,0,repair_complete
29684.35087786197,12,10,2,1,0,failure
29684.527078016876,13,10,3,0,0,repair_complete
29684.64286530277,12,10,2,1,0,failure
29686.361419848392,13,10,3,0,0,repair_complete
29687.170448478428,12,10,2,1,0,failure
29688.854552601962,13,10,3,0,0,repair_complete
29699.17168534799,12,10,2,1,0,failure
29700.50299738284,13,10,3,0,0,repair_complete
29703.30095800573,12,10,2,1,0,failure
29703.312121364557,13,10,3,0,0,repair_complete
29705.307363827043,12,10,2,1,0,failure
29705.76682480859,13,10,3,0,0,repair_complete
29712.46439973431,12,10,2,1,0,failure
29713.074900655974,13,10,3,0,0,repair_complete
29713.66067690114,12,10,2,1,0,failure
29714.72615317517,13,10,3,0,0,repair_complete
29724.914047093887,12,10,2,1,0,failure
29725.7059136795,13,10,3,0,0,repair_complete
29729.455055624287,12,10,2,1,0,failure
29729.506469100437,13,10,3,0,0,repair_complete
29733.009390450134,12,10,2,1,0,failure
29733.90805184964,13,10,3,0,0,repair_complete
29735.66782113419,12,10,2,1,0,failure
29736.35871938401,13,10,3,0,0,repair_complete
29737.758404648568,12,10,2,1,0,failure
29737.840342662927,13,10,3,0,0,repair_complete
29739.382968175367,12,10,2,1,0,failure
29740.135462983115,13,10,3,0,0,repair_complete
29745.643272367102,12,10,2,1,0,failure
29746.936545891745,13,10,3,0,0,repair_complete
29765.963900406627,12,10,2,1,0,failure
29767.021821921575,13,10,3,0,0,repair_complete
29769.383331048626,12,10,2,1,0,failure
29769.48275135894,13,10,3,0,0,repair_complete
29784.679494261767,12,10,2,1,0,failure
29785.400415549262,13,10,3,0,0,repair_complete
29791.022816022676,12,10,2,1,0,failure
29793.66629149006,13,10,3,0,0,repair_complete
29794.067595859695,12,10,2,1,0,failure
29794.303889395993,13,10,3,0,0,repair_complete
29827.63615577134,12,10,2,1,0,failure
29827.904773047114,13,10,3,0,0,repair_complete
29828.59758253867,12,10,2,1,0,failure
29829.087902744985,13,10,3,0,0,repair_complete
29850.15614017601,12,10,2,1,0,failure
29851.861952378393,13,10,3,0,0,repair_complete
29858.0129855456,12,10,2,1,0,failure
29858.846723066687,13,10,3,0,0,repair_complete
29866.541450115463,12,10,2,1,0,failure
29866.814281066527,13,10,3,0,0,repair_complete
29867.754940478397,12,10,2,1,0,failure
29868.522585987103,13,10,3,0,0,repair_complete
29868.768443010456,12,10,2,1,0,failure
29869.833053247017,11,10,1,2,0,failure
29870.065352572932,12,10,2,1,0,repair_complete
29874.1707058795,13,10,3,0,0,repair_complete
29874.3058241523,12,10,2,1,0,failure
29874.858201151037,13,10,3,0,0,repair_complete
29900.50029771522,12,10,2,1,0,failure
29901.374112467507,13,10,3,0,0,repair_complete
29908.54108119941,12,10,2,1,0,failure
29910.31955905325,13,10,3,0,0,repair_complete
29920.498191163013,12,10,2,1,0,failure
29922.12966537599,13,10,3,0,0,repair_complete
29934.815267601454,12,10,2,1,0,failure
29935.065676721177,13,10,3,0,0,repair_complete
29939.53885352111,12,10,2,1,0,failure
29940.37119473268,13,10,3,0,0,repair_complete
29945.767602624834,12,10,2,1,0,failure
29946.484343826545,13,10,3,0,0,repair_complete
29956.020999963734,12,10,2,1,0,failure
29956.701401183465,11,10,1,2,0,failure
29956.798896470315,12,10,2,1,0,repair_complete
29957.35593268408,13,10,3,0,0,repair_complete
29962.288391893766,12,10,2,1,0,failure
29963.192220513836,13,10,3,0,0,repair_complete
29979.288293890182,12,10,2,1,0,failure
29981.401072774664,13,10,3,0,0,repair_complete
29989.597526159952,12,10,2,1,0,failure
29989.88675821823,13,10,3,0,0,repair_complete
29990.891123002508,12,10,2,1,0,failure
29990.99250060896,13,10,3,0,0,repair_complete
29991.363749018736,12,10,2,1,0,failure
29991.58510586969,13,10,3,0,0,repair_complete
29995.02615773406,12,10,2,1,0,failure
29997.742935927436,13,10,3,0,0,repair_complete
30001.47602252972,12,10,2,1,0,failure
30004.729953456976,13,10,3,0,0,repair_complete
30012.127830437723,12,10,2,1,0,failure
30012.298654363978,11,10,1,2,0,failure
30012.37762117881,12,10,2,1,0,repair_complete
30012.491956598118,13,10,3,0,0,repair_complete
30046.53063457546,12,10,2,1,0,failure
30047.13517445594,13,10,3,0,0,repair_complete
30049.551043311232,12,10,2,1,0,failure
30049.702568144818,13,10,3,0,0,repair_complete
30062.253342238655,12,10,2,1,0,failure
30062.511093309648,13,10,3,0,0,repair_complete
30067.684937656577,12,10,2,1,0,failure
30068.406267624447,11,10,1,2,0,failure
30068.44005796198,12,10,2,1,0,repair_complete
30069.337491931397,13,10,3,0,0,repair_complete
30075.32023205899,12,10,2,1,0,failure
30076.510237844464,11,10,1,2,0,failure
30076.89943930861,12,10,2,1,0,repair_complete
30076.971033268037,13,10,3,0,0,repair_complete
30078.27309275169,12,10,2,1,0,failure
30078.60138042941,13,10,3,0,0,repair_complete
30081.51540233243,12,10,2,1,0,failure
30082.46778047658,13,10,3,0,0,repair_complete
30087.41592419039,12,10,2,1,0,failure
30087.557289414337,13,10,3,0,0,repair_complete
30095.852291581014,12,10,2,1,0,failure
30098.29703486415,11,10,1,2,0,failure
30098.726748436024,12,10,2,1,0,repair_complete
30098.775232914268,13,10,3,0,0,repair_complete
30114.789848874963,12,10,2,1,0,failure
30116.546596334654,13,10,3,0,0,repair_complete
30121.911496454904,12,10,2,1,0,failure
30123.701889990924,13,10,3,0,0,repair_complete
30124.910163182354,12,10,2,1,0,failure
30127.19007951722,13,10,3,0,0,repair_complete
30129.032117908362,12,10,2,1,0,failure
30129.530081647685,13,10,3,0,0,repair_complete
30139.737584919665,12,10,2,1,0,failure
30144.492033924365,11,10,1,2,0,failure
30145.69204330537,12,10,2,1,0,repair_complete
30146.138627851273,13,10,3,0,0,repair_complete
30157.39551353002,12,10,2,1,0,failure
30157.46826277855,13,10,3,0,0,repair_complete
30160.510597637985,12,10,2,1,0,failure
30160.742826955804,13,10,3,0,0,repair_complete
30166.046019169185,12,10,2,1,0,failure
30166.1268843328,13,10,3,0,0,repair_complete
30175.55808106197,12,10,2,1,0,failure
30175.70176444029,13,10,3,0,0,repair_complete
30179.77361484207,12,10,2,1,0,failure
30180.364251468924,13,10,3,0,0,repair_complete
30181.5768421736,12,10,2,1,0,failure
30181.90613061931,13,10,3,0,0,repair_complete
30194.423637531578,12,10,2,1,0,failure
30195.077329030246,13,10,3,0,0,repair_complete
30199.942463357806,12,10,2,1,0,failure
30200.106538238946,11,10,1,2,0,failure
30200.702835687676,12,10,2,1,0,repair_complete
30202.207895943346,13,10,3,0,0,repair_complete
30216.449496948724,12,10,2,1,0,failure
30216.57932716769,13,10,3,0,0,repair_complete
30217.01168662877,12,10,2,1,0,failure
30217.27253432206,13,10,3,0,0,repair_complete
30217.78601038846,12,10,2,1,0,failure
30218.81084155986,13,10,3,0,0,repair_complete
30228.348595734922,12,10,2,1,0,failure
30229.29267999741,13,10,3,0,0,repair_complete
30232.05918824321,12,10,2,1,0,failure
30234.296842098043,13,10,3,0,0,repair_complete
30264.596351393095,12,10,2,1,0,failure
30264.716235231415,11,10,1,2,0,failure
30264.755902510526,12,10,2,1,0,repair_complete
30265.55185977516,13,10,3,0,0,repair_complete
30270.96877944783,12,10,2,1,0,failure
30272.618677045404,13,10,3,0,0,repair_complete
30284.17796009272,12,10,2,1,0,failure
30284.440870767176,13,10,3,0,0,repair_complete
30285.470470532942,12,10,2,1,0,failure
30285.855654874875,13,10,3,0,0,repair_complete
30298.04806603737,12,10,2,1,0,failure
30298.373845390084,13,10,3,0,0,repair_complete
30322.26830192213,12,10,2,1,0,failure
30324.20896559444,13,10,3,0,0,repair_complete
30336.989522298256,12,10,2,1,0,failure
30338.366041469348,13,10,3,0,0,repair_complete
30338.38794927257,12,10,2,1,0,failure
30338.900192380195,11,10,1,2,0,failure
30339.600900062196,12,10,2,1,0,repair_complete
30341.9536234105,13,10,3,0,0,repair_complete
30342.36550502569,12,10,2,1,0,failure
30343.1713093475,13,10,3,0,0,repair_complete
30347.29339392693,12,10,2,1,0,failure
30347.443430131414,13,10,3,0,0,repair_complete
30358.80246154973,12,10,2,1,0,failure
30360.049737990732,13,10,3,0,0,repair_complete
30372.62567603348,12,10,2,1,0,failure
30375.1059561342,13,10,3,0,0,repair_complete
30403.912473825865,12,10,2,1,0,failure
30403.925224584556,13,10,3,0,0,repair_complete
30404.760228451425,12,10,2,1,0,failure
30405.86144534441,13,10,3,0,0,repair_complete
30479.009378821745,12,10,2,1,0,failure
30479.311267949135,13,10,3,0,0,repair_complete
30482.71646858285,12,10,2,1,0,failure
30484.17916060148,13,10,3,0,0,repair_complete
30486.56454116568,12,10,2,1,0,failure
30490.25470957338,13,10,3,0,0,repair_complete
